WARNING: 1 open meshes remove
     Removed: PropGeom
WARNING: 2 open meshes merged
     Merged: WingGeom
     Merged: WingGeom
...Mass Properties...
10 Num Comps
8 Total Num Meshes
16938 Total Num Tris

9.399096034528959e+01             Total Mass
3.961098668043506e-03 8.123892129601107e-10 -6.530433995091744e-01       Center of Gravity
2.196640818147071e+03 1.189622256101880e+02 2.224801576235981e+03       Ixx, Iyy, Izz
-2.782564506683740e-04 1.564319088196877e+01 -1.717668713692157e-04       Ixy, Ixz, Iyz
2.208104791194941e+00             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-1.112975575491634e+01	8.610663768067947e-02	2.784560013202971e-02	-1.341613161335327e+01	7.189272221120995e-01	2.286626503376972e-01	6.857405465274896e-03	2.257695311970655e-01	1.891501532533726e-03	-3.969840298040463e-04	-3.239628834235395e-02	1.722132753613589e-01
-1.070976497171196e+01	9.443596335321619e-02	2.928801363204182e-02	-1.317742796331260e+01	6.898089991449196e-01	2.854282022283034e-01	7.938360180084697e-03	2.819502631136158e-01	2.225580903210958e-03	-4.515325895239150e-04	-3.918313944557334e-02	1.888719267064324e-01
-1.028977418850756e+01	1.029295724783010e-01	3.064080445603681e-02	-1.293914267890670e+01	6.615516105089220e-01	3.516394643157970e-01	9.116158140909473e-03	3.475010672831197e-01	2.592412961996352e-03	-5.091775445269425e-04	-4.688989071302467e-02	2.058591449566019e-01
-9.869783405303174e+00	1.115888648510430e-01	3.192260346019931e-02	-1.270096049663789e+01	6.339578998256166e-01	4.282215767186406e-01	1.040146216281199e-02	4.233374526582149e-01	2.994907773718704e-03	-5.703685882250850e-04	-5.560872535979770e-02	2.231777297020859e-01
-9.449792622098784e+00	1.204152629784481e-01	3.314727788510493e-02	-1.246265098893996e+01	6.068811991290244e-01	5.161251795677494e-01	1.180443101356132e-02	5.104001127017904e-01	3.436727181686004e-03	-6.354328846802355e-04	-6.543311077984389e-02	2.408305259568961e-01
-9.029801838894393e+00	1.293703476766638e-01	3.431257505544458e-02	-1.222502733369797e+01	5.817304265284307e-01	6.157865281816743e-01	1.320253643400745e-02	6.092468002007301e-01	3.915541175042670e-03	-7.014786424666394e-04	-7.583144835608766e-02	2.587406953533276e-01
-8.609811055690002e+00	1.384922989026994e-01	3.543161652738828e-02	-1.198690704238323e+01	5.583851414262870e-01	7.285676420456313e-01	1.458138479471481e-02	7.212535401349128e-01	4.436268386605088e-03	-7.683312058240282e-04	-8.675124577265482e-02	2.769845978053987e-01
-8.189820272485612e+00	1.477826139014761e-01	3.651222946362435e-02	-1.174820418526937e+01	5.365504330161346e-01	8.554919211037519e-01	1.595389976976960e-02	8.474366266733417e-01	5.001540075316664e-03	-8.361122652547099e-04	-9.823533766848186e-02	2.955652278029522e-01
-7.769829489281221e+00	1.572429066715987e-01	3.756072661755883e-02	-1.150885100762875e+01	5.159902244041152e-01	9.976084268295159e-01	1.732519639392132e-02	9.888347536608374e-01	5.615176832447049e-03	-9.057479003215190e-04	-1.103249984312046e-01	3.144858133431974e-01
-7.349838706076831e+00	1.668745696013215e-01	3.858210598571925e-02	-1.126880122230303e+01	4.965153545614618e-01	1.155989393018321e+00	1.870495019275316e-02	1.146514642086876e+00	6.280298487920683e-03	-9.764780663046958e-04	-1.230621363404409e-01	3.337491392026431e-01
-6.929847922872440e+00	1.766793217090526e-01	3.958053673827242e-02	-1.102801265068968e+01	4.779698490600929e-01	1.331736491241254e+00	2.009792256854010e-02	1.321572344630827e+00	7.000162387081742e-03	-1.049966709563072e-03	-1.364922053889494e-01	3.533586434181052e-01
-6.509857139668050e+00	1.866584769467740e-01	4.055935613912227e-02	-1.078646254286624e+01	4.602270093133417e-01	1.525971966348003e+00	2.151000970807689e-02	1.515124217454358e+00	7.778705542041982e-03	-1.125279365516510e-03	-1.506567281438909e-01	3.733169538935480e-01
-6.089866356463659e+00	1.968138061391353e-01	4.152140150202265e-02	-1.054412446053278e+01	4.431799237879786e-01	1.739851984031644e+00	2.294772071920535e-02	1.728324254528868e+00	8.618802243279542e-03	-1.203244651188187e-03	-1.656033478101436e-01	3.936276122782707e-01
-5.669875573259269e+00	2.071466496303881e-01	4.246899615112233e-02	-1.030098825253967e+01	4.267404090437009e-01	1.974551081506256e+00	2.441345504257955e-02	1.962340921131992e+00	9.525000003180765e-03	-1.284120834533897e-03	-1.813755822334971e-01	4.142932992607763e-01
-5.249884790054880e+00	2.175751829595988e-01	4.336981586420422e-02	-1.005888526960161e+01	4.114699890286588e-01	2.229267177065306e+00	2.582836074149987e-02	2.216440173921125e+00	1.046489874513726e-02	-1.362974943557454e-03	-1.973543266162210e-01	4.351503659191976e-01
-4.829894006850489e+00	2.280980335850139e-01	4.422637079155917e-02	-9.817656123016162e+00	3.972857409374752e-01	2.505057212530196e+00	2.719276689201053e-02	2.491680127932690e+00	1.143639118148063e-02	-1.439722790338987e-03	-2.134926964326888e-01	4.561960671700278e-01
-4.409903223646099e+00	2.387157082565972e-01	4.504407124249530e-02	-9.577128336180689e+00	3.840568319380321e-01	2.803043766303822e+00	2.851424716498282e-02	2.789176412253684e+00	1.244182266583838e-02	-1.515112339816591e-03	-2.298125283073856e-01	4.774314165131943e-01
-3.989912440441708e+00	2.494285667586305e-01	4.582747225833525e-02	-9.337159618526611e+00	3.716729117142589e-01	3.124358001058912e+00	2.979845550943703e-02	3.110053276211558e+00	1.348326672436781e-02	-1.589578083908628e-03	-2.463321032910425e-01	4.988571335172610e-01
-3.569921657237318e+00	2.602370728285241e-01	4.658047772629130e-02	-9.097627157476412e+00	3.600396271926956e-01	3.470147221014531e+00	3.105039790315577e-02	3.455451937867544e+00	1.456290404840346e-02	-1.663048497380809e-03	-2.630689588794798e-01	5.204741456570482e-01
-3.149930874032927e+00	2.711416297025275e-01	4.730641688541450e-02	-8.858427472561694e+00	3.490762550669996e-01	3.841570132246334e+00	3.227406771783256e-02	3.826525987126578e+00	1.568293421148971e-02	-1.736127183335264e-03	-2.800404973770266e-01	5.422832594050550e-01
-2.729940090828537e+00	2.821426572066748e-01	4.800817063327716e-02	-8.619471552486552e+00	3.387131167871618e-01	4.239800029247324e+00	3.347448898949584e-02	4.224445448170673e+00	1.684565859073603e-02	-1.808668203119441e-03	-2.972627629641569e-01	5.642853144133495e-01
-2.309949307624146e+00	2.932406025261118e-01	4.868823320947752e-02	-8.380682202505524e+00	3.288897516084451e-01	4.666025337456667e+00	3.465500728741315e-02	4.650394937029192e+00	1.805315869107734e-02	-1.880741641463344e-03	-3.147518876874579e-01	5.864812050522237e-01
-1.889958524419756e+00	3.044358414804787e-01	4.934877176067639e-02	-8.141994135392387e+00	3.195536378173047e-01	5.121446242795817e+00	3.582016245260031e-02	5.105572869008332e+00	1.930738524819703e-02	-1.952354230598443e-03	-3.325231785172091e-01	6.088716829609574e-01
-1.469967741215365e+00	3.225734804069527e-01	1.326255519341150e-01	-7.766839905438897e+00	2.977307600185605e-01	5.887319888675822e+00	1.399161097421060e-01	5.969157750625699e+00	1.884547363190919e-01	-1.795806420480696e-02	-3.768525181949338e-01	6.451469608139054e-01
-1.049976958010975e+00	3.407111193334268e-01	2.070359107667988e-01	-7.409270023078125e+00	2.782313489656305e-01	6.665644417080582e+00	2.397395666238011e-01	6.841470091474517e+00	3.496734282427817e-01	-3.291617064186662e-02	-4.191041258876695e-01	6.814222386668536e-01
-6.299861748065859e-01	3.588487582599008e-01	2.739242805172794e-01	-7.066618140384496e+00	2.607030929958166e-01	7.460445445087425e+00	3.359393358051038e-01	7.727101031956895e+00	5.041658140327130e-01	-4.698547317555062e-02	-4.595930993378888e-01	7.176975165198016e-01
-2.099953916021954e-01	4.820102707183130e-01	1.653198031553119e-01	-5.314638816710926e+00	-5.306226287501909e-02	1.193470338153131e+01	6.541173694455286e-01	1.220153027484427e+01	2.369065729750885e-01	2.916757336671422e-02	-1.231643178483865e+00	1.104052387861002e+00
2.099953916021952e-01	6.051717831767256e-01	1.009205979606660e-01	-4.190293095726397e+00	-2.391157297901233e-01	1.503601041670536e+01	9.092762521193036e-01	1.535254296553900e+01	6.537703965727980e-02	8.584139353470696e-02	-1.727123998358054e+00	1.490407259202204e+00
6.299861748065857e-01	6.233094221031996e-01	1.425170968034891e-01	-4.050028113626994e+00	-2.341527667492784e-01	1.544696961629289e+01	1.009742584632713e+00	1.586171627382836e+01	1.867131974346780e-01	8.396873014380382e-02	-1.712649158673650e+00	1.526682537055152e+00
1.049976958010976e+00	6.414470610296736e-01	1.817612198309004e-01	-3.905819719618503e+00	-2.294704704605604e-01	1.590715463612769e+01	1.108144176751465e+00	1.641810861327227e+01	3.114607255524153e-01	8.185323596992862e-02	-1.697767277122535e+00	1.562957814908100e+00
1.469967741215367e+00	6.595846999561477e-01	2.188470279868338e-01	-3.757993228317910e+00	-2.250456871172979e-01	1.641863930942554e+01	1.204652269067070e+00	1.702396026399320e+01	4.393383097672892e-01	7.951498740055578e-02	-1.682511993672444e+00	1.599233092761048e+00
1.889958524419757e+00	6.707799389105145e-01	2.163068852973812e-01	-3.663729572226269e+00	-2.200377974223267e-01	1.677121148447156e+01	1.206364997929111e+00	1.737624491087865e+01	4.298724947773225e-01	7.898982225172795e-02	-1.663857548196839e+00	1.621623570669781e+00
2.309949307624148e+00	6.818778842299515e-01	2.138601891782405e-01	-3.566504595294623e+00	-2.151683367079772e-01	1.716218814982104e+01	1.208046647301562e+00	1.776693118108563e+01	4.200653984822358e-01	7.847653049957064e-02	-1.644347209371717e+00	1.643819461308656e+00
2.729940090828539e+00	6.928789117340988e-01	2.115015260191959e-01	-3.466534225295883e+00	-2.104295766644774e-01	1.759277885853850e+01	1.209700190006228e+00	1.819722940398281e+01	4.099353740611778e-01	7.797455394156934e-02	-1.624003703750985e+00	1.665821516316950e+00
3.149930874032929e+00	7.037834686081021e-01	2.092258848659188e-01	-3.364017438246050e+00	-2.058143968001998e-01	1.806411949642134e+01	1.211326777476344e+00	1.866827459393097e+01	3.994993042946164e-01	7.748332616656659e-02	-1.602848107302147e+00	1.687630630064957e+00
3.569921657237320e+00	7.145919746779957e-01	2.070286410522266e-01	-3.259138674619331e+00	-2.013162170248946e-01	1.857727415931339e+01	1.212928674898308e+00	1.918113121242252e+01	3.887732103752051e-01	7.700257941437776e-02	-1.580899238650495e+00	1.709247642204744e+00
3.989912440441710e+00	7.253048331800291e-01	2.049055127993035e-01	-3.152069129075049e+00	-1.969289373231683e-01	1.913323991036373e+01	1.214506413404476e+00	1.973679541076335e+01	3.777717270319064e-01	7.653137960510660e-02	-1.558175079374002e+00	1.730673359208811e+00
4.409903223646101e+00	7.359225078516124e-01	2.028525236626198e-01	-3.042967203994522e+00	-1.926469243068980e-01	1.973295541507883e+01	1.216060637105509e+00	2.033620480960417e+01	3.665084288241595e-01	7.606952910337927e-02	-1.534691373322987e+00	1.751908708551977e+00
4.829894006850491e+00	7.464453584770275e-01	2.008659961826477e-01	-2.931981260314230e+00	-1.884649263798092e-01	2.037729557582589e+01	1.217591701377468e+00	2.098023332935959e+01	3.549958437562596e-01	7.561639613738917e-02	-1.510462617776618e+00	1.772954409802808e+00
5.249884790054882e+00	7.568738918062382e-01	1.989424889829026e-01	-2.819247998240956e+00	-1.843780831822617e-01	2.106708940757366e+01	1.219100675217963e+00	2.166971023118656e+01	3.432456734514528e-01	7.517114779687283e-02	-1.485504006240665e+00	1.793811476461229e+00
5.669875573259272e+00	7.672067352974911e-01	1.970781721871964e-01	-2.704915340292894e+00	-1.803647343347890e-01	2.180299178288447e+01	1.220597032638012e+00	2.240528311598537e+01	3.312642224354846e-01	7.473125991882576e-02	-1.459718943886683e+00	1.814477163443735e+00
6.089866356463659e+00	7.773620644898525e-01	1.952770085387814e-01	-2.590021769606332e+00	-1.763121591028128e-01	2.257957175461953e+01	1.222135163994448e+00	2.318145703713194e+01	3.191077329631275e-01	7.428394911037743e-02	-1.432376664272087e+00	1.834787821828457e+00
6.509857139668050e+00	7.873412197275739e-01	1.935356868739909e-01	-2.474685366526183e+00	-1.722258364205332e-01	2.339684835741286e+01	1.223713884878444e+00	2.399824910564958e+01	3.067870423125893e-01	7.382963607712499e-02	-1.403471448554794e+00	1.854746132303900e+00
6.929847922872440e+00	7.971459718353049e-01	1.918510777457677e-01	-2.359011298225793e+00	-1.681108632726144e-01	2.425481705705926e+01	1.225335212901570e+00	2.485565737609511e+01	2.943101675710693e-01	7.336808543089079e-02	-1.373003816263913e+00	1.874355636519362e+00
7.349838706076831e+00	8.067776347650277e-01	1.902203552812099e-01	-2.243102816573452e+00	-1.639719649945318e-01	2.515338069112500e+01	1.227000253267871e+00	2.575358408564236e+01	2.816865729260219e-01	7.290087797166034e-02	-1.340972392898487e+00	1.893618962378808e+00
7.769829489281221e+00	8.162379275351503e-01	1.886408463074565e-01	-2.127051763436467e+00	-1.598136186364661e-01	2.609242325148357e+01	1.228707820342381e+00	2.669191391279173e+01	2.689241371343283e-01	7.242698451134122e-02	-1.307382005218105e+00	1.912539547919053e+00
8.189820272485612e+00	8.255282425339271e-01	1.871101098214881e-01	-2.010947933091925e+00	-1.556399244458117e-01	2.707174760155229e+01	1.230460870295972e+00	2.767045129796814e+01	2.560308037352542e-01	7.194779938964635e-02	-1.272237186401418e+00	1.931120177916607e+00
8.609811055690002e+00	8.346501937599627e-01	1.856258556478964e-01	-1.894872904051663e+00	-1.514548009043661e-01	2.809112725375704e+01	1.232256217242385e+00	2.868896796496242e+01	2.430146031153939e-01	7.146305023834081e-02	-1.235544296166924e+00	1.949364080368678e+00
9.029801838894393e+00	8.436052784581785e-01	1.841859598702456e-01	-1.778904701716156e+00	-1.472618459707573e-01	2.915027542350789e+01	1.234096920193466e+00	2.974718018656742e+01	2.298823476761115e-01	7.097328272072774e-02	-1.197313582537710e+00	1.967274249765109e+00
9.449792622098784e+00	8.524316765855835e-01	1.827823664283119e-01	-1.662638547190904e+00	-1.429976819723243e-01	3.025342847213501e+01	1.236023433439623e+00	3.084928520063582e+01	2.165841963325983e-01	7.047106991963203e-02	-1.156922027982815e+00	1.984927046019920e+00
9.869783405303174e+00	8.610909766947913e-01	1.814185097488664e-01	-1.546666245337301e+00	-1.384828507077916e-01	3.139555763337633e+01	1.238182146078886e+00	3.199010621673688e+01	2.031742015443837e-01	6.993483447131131e-02	-1.112539734155474e+00	2.002245646238335e+00
1.028977418850756e+01	8.695845858198761e-01	1.800927102721332e-01	-1.431054607186378e+00	-1.337372901840903e-01	3.257620342554990e+01	1.240584374585521e+00	3.316917281870833e+01	1.896592852713381e-01	6.936625375168323e-02	-1.064172769981462e+00	2.019232864488504e+00
1.070976497171196e+01	8.779139114924128e-01	1.788034038380798e-01	-1.315866957372006e+00	-1.287797278100171e-01	3.379485740378656e+01	1.243240551998283e+00	3.438596741081741e+01	1.760454276418841e-01	6.876687083756537e-02	-1.011834703641572e+00	2.035891515833578e+00
1.112975575491635e+01	8.860806383095339e-01	1.775490912440113e-01	-1.201159563523377e+00	-1.236278389282057e-01	3.505100493301255e+01	1.246159415264354e+00	3.563996745761475e+01	1.623385720880767e-01	6.813815197718598e-02	-9.555455925712493e-01	2.052224969467820e+00
1.154974653812074e+01	8.940866320306290e-01	1.763283270939437e-01	-1.086983072643310e+00	-1.182979528596016e-01	3.634411892144995e+01	1.249348915953941e+00	3.693063896135440e+01	1.485439231243650e-01	6.748168352752913e-02	-8.953280198094997e-01	2.068236956910010e+00
1.196973732132513e+01	9.019333004139500e-01	1.751398342694987e-01	-9.733917959289510e-01	-1.128056650930660e-01	3.767355844144191e+01	1.252814959354167e+00	3.825733477880890e+01	1.346675989121484e-01	6.679858780919455e-02	-8.312133390578157e-01	2.083930293676652e+00
1.238972810452952e+01	9.096220516691660e-01	1.739824195260946e-01	-8.604375148407657e-01	-1.071656973571841e-01	3.903863751160041e+01	1.256563575674234e+00	3.961936463681163e+01	1.207157144841800e-01	6.609032507634700e-02	-7.632380818967734e-01	2.099307796187084e+00
1.280971888773391e+01	9.171543360424144e-01	1.728549623162046e-01	-7.481690542289059e-01	-1.013920957288110e-01	4.043863297027076e+01	1.260598659248621e+00	4.101600166145465e+01	1.066943379919104e-01	6.535812660783542e-02	-6.914463051509642e-01	2.114372364933581e+00
1.322970967093830e+01	9.244709978937502e-01	1.717572531829097e-01	-6.375420986358822e-01	-9.546907107188464e-02	4.186119491964329e+01	1.264991396816246e+00	4.243481703962172e+01	9.261996996011730e-02	6.459395374365680e-02	-6.155145762034223e-01	2.129005688636253e+00
1.364970045414269e+01	9.312035930348734e-01	1.707273736507037e-01	-5.342454398704304e-01	-8.957250052173150e-02	4.323024869620995e+01	1.269731770468533e+00	4.379971220682611e+01	7.901542049842568e-02	6.380865688067623e-02	-5.376323859903784e-01	2.142470878918499e+00
1.406969123734708e+01	9.373763705301432e-01	1.697642106100787e-01	-4.380761161093776e-01	-8.375920085993986e-02	4.454308713951011e+01	1.274774890093259e+00	4.510802966554458e+01	6.591561677216796e-02	6.300969797325119e-02	-4.585764317183911e-01	2.154816433909039e+00
1.448968202055147e+01	9.430135879287939e-01	1.688666460800134e-01	-3.488398431987617e-01	-7.807968340177970e-02	4.579703190969094e+01	1.280069773372879e+00	4.635714753359726e+01	5.335456213204185e-02	6.220448674513843e-02	-3.791037697466927e-01	2.166090868706340e+00
1.490967280375586e+01	9.481400064665119e-01	1.680334648829496e-01	-2.663398731965826e-01	-7.257815861896731e-02	4.698959232367331e+01	1.285560860112400e+00	4.754463660331773e+01	4.136465315099510e-02	6.140039795964991e-02	-2.999425562374206e-01	2.176343705781776e+00
1.532966358696025e+01	9.527796626905001e-01	1.672634946047913e-01	-1.903935685505278e-01	-6.729404371983363e-02	4.811823418070782e+01	1.291187462187305e+00	4.866802795368200e+01	2.997800393135275e-02	6.060467907203301e-02	-2.218052617936012e-01	2.185623018229752e+00
1.574965437016464e+01	9.569568057866025e-01	1.665554772560009e-01	-1.208148155742999e-01	-6.226138800963561e-02	4.918063479629278e+01	1.296886206726074e+00	4.972506732402298e+01	1.922421277805761e-02	5.982409934541259e-02	-1.453729264345214e-01	2.193977304421957e+00
1.616964515336903e+01	9.606956849075715e-01	1.659080653893799e-01	-5.741486322130832e-02	-5.750932720526589e-02	5.017468493910384e+01	1.302590961201639e+00	5.071371424252836e+01	9.130634364894492e-03	5.906551738031542e-02	-7.129212440250667e-02	2.201455062663895e+00
1.658963593657342e+01	9.640205491730922e-01	1.653198023526782e-01	7.920706885436833e-08	-5.306225969281885e-02	5.109853963535170e+01	1.308234902635323e+00	5.163219348060426e+01	-2.782687715686087e-04	5.833521207613564e-02	-1.718126842898824e-04	2.208104791194937e+00
