MagiDeCiel_1.dat
1.000000 0.000000
0.977654 0.006423
0.955561 0.012693
0.933720 0.019233
0.912132 0.025670
0.890797 0.031990
0.869713 0.038093
0.848883 0.044005
0.828305 0.049577
0.807979 0.054980
0.787906 0.059887
0.768085 0.064633
0.748517 0.068844
0.729201 0.072843
0.710138 0.076407
0.691327 0.079674
0.672769 0.082617
0.654463 0.085200
0.636410 0.087578
0.618609 0.089545
0.601060 0.091399
0.583765 0.092861
0.566721 0.094238
0.549931 0.095362
0.533392 0.096366
0.517106 0.097198
0.501073 0.097882
0.485292 0.098450
0.469764 0.098843
0.454488 0.099172
0.439465 0.099301
0.424694 0.099386
0.410175 0.099301
0.395910 0.099155
0.381896 0.098878
0.368135 0.098517
0.354627 0.098070
0.341371 0.097500
0.328368 0.096873
0.315617 0.096113
0.303118 0.095334
0.290872 0.094440
0.278879 0.093525
0.267138 0.092517
0.255650 0.091468
0.244414 0.090357
0.233430 0.089172
0.222699 0.087945
0.212221 0.086608
0.201995 0.085258
0.192021 0.083760
0.182300 0.082257
0.172832 0.080627
0.163616 0.078967
0.154652 0.077213
0.145941 0.075395
0.137483 0.073524
0.129277 0.071547
0.121323 0.069555
0.113622 0.067427
0.106173 0.065319
0.098977 0.063060
0.092034 0.060813
0.085343 0.058467
0.078904 0.056096
0.072718 0.053673
0.066784 0.051191
0.061103 0.048713
0.055675 0.046134
0.050499 0.043615
0.045575 0.040973
0.040904 0.038410
0.036485 0.035778
0.032319 0.033194
0.028406 0.030590
0.024744 0.028006
0.021336 0.025471
0.018180 0.022919
0.015276 0.020480
0.012625 0.018000
0.010226 0.015684
0.008080 0.013340
0.006186 0.011180
0.004545 0.009114
0.003156 0.007202
0.002020 0.005453
0.001136 0.003689
0.000505 0.002192
0.000126 0.000669
0.000000 0.000000
0.000126 -0.000971
0.000505 -0.003147
0.001136 -0.004356
0.002020 -0.005677
0.003156 -0.006781
0.004545 -0.007821
0.006186 -0.008784
0.008080 -0.009608
0.010226 -0.010413
0.012625 -0.011112
0.015276 -0.011830
0.018180 -0.012453
0.021336 -0.013069
0.024744 -0.013609
0.028406 -0.014117
0.032319 -0.014579
0.036485 -0.014977
0.040904 -0.015343
0.045575 -0.015657
0.050499 -0.015962
0.055675 -0.016196
0.061103 -0.016418
0.066784 -0.016589
0.072718 -0.016737
0.078904 -0.016850
0.085343 -0.016922
0.092034 -0.016959
0.098977 -0.016960
0.106173 -0.016942
0.113622 -0.016866
0.121323 -0.016771
0.129277 -0.016633
0.137483 -0.016468
0.145941 -0.016258
0.154652 -0.016012
0.163616 -0.015727
0.172832 -0.015397
0.182300 -0.015033
0.192021 -0.014605
0.201995 -0.014147
0.212221 -0.013629
0.222699 -0.013076
0.233430 -0.012457
0.244414 -0.011799
0.255650 -0.011094
0.267138 -0.010329
0.278879 -0.009515
0.290872 -0.008644
0.303118 -0.007737
0.315617 -0.006786
0.328368 -0.005810
0.341371 -0.004819
0.354627 -0.003809
0.368135 -0.002789
0.381896 -0.001756
0.395910 -0.000711
0.410175 0.000342
0.424694 0.001413
0.439465 0.002474
0.454488 0.003551
0.469764 0.004611
0.485292 0.005675
0.501073 0.006699
0.517106 0.007718
0.533392 0.008716
0.549931 0.009686
0.566721 0.010644
0.583765 0.011551
0.601060 0.012458
0.618609 0.013238
0.636410 0.013996
0.654463 0.014585
0.672769 0.015117
0.691327 0.015531
0.710138 0.015830
0.729201 0.016025
0.748517 0.016049
0.768085 0.016007
0.787906 0.015721
0.807979 0.015382
0.828305 0.014733
0.848883 0.013975
0.869713 0.012915
0.890797 0.011627
0.912132 0.010057
0.933720 0.008069
0.955561 0.005829
0.977654 0.002924
1.000000 0.000000
